merchant_id,merchant_name,category,country,risk_score
M03951,Shell,Shopping,Singapore,0.33
M03952,Netflix,Electronics,UK,0.7
M03953,Apple,Electronics,USA,0.19
M03954,Starbucks,Dining,Canada,0.46
M03955,Uber,Airlines,Canada,0.74
M03956,Netflix,Healthcare,UK,0.62
M03957,Delta,Shopping,Canada,0.85
M03958,Costco,Electronics,USA,0.46
M03959,Costco,Groceries,UK,0.86
M03960,Netflix,Hotels,Singapore,0.78
M03961,Costco,Dining,Australia,0.04
M03962,Hilton,Entertainment,Canada,0.39
M03963,Hilton,Healthcare,USA,0.59
M03964,Apple,Dining,Australia,0.39
M03965,Amazon,Healthcare,USA,0.32
M03966,CVS,Entertainment,UK,0.04
M03967,Target,Electronics,USA,0.24
M03968,Hilton,Entertainment,USA,0.48
M03969,Netflix,Airlines,UK,0.46
M03970,Amazon,Dining,USA,0.33
M03971,Walmart,Electronics,Singapore,0.84
M03972,Delta,Healthcare,Singapore,0.6
M03973,Delta,Groceries,Australia,0.35
M03974,Shell,Electronics,USA,0.91
M03975,Walmart,Entertainment,Canada,0.42
M03976,Starbucks,Hotels,USA,0.14
M03977,Delta,Shopping,Singapore,0.58
M03978,Target,Travel,Canada,0.97
M03979,CVS,Hotels,USA,0.42
M03980,Uber,Groceries,UK,0.16
M03981,United,Groceries,Singapore,0.94
M03982,Best Buy,Groceries,USA,0.71
M03983,Netflix,Shopping,USA,0.69
M03984,Best Buy,Entertainment,USA,0.29
M03985,Marriott,Fuel,UK,0.88
M03986,Marriott,Entertainment,USA,0.15
M03987,CVS,Travel,UK,0.79
M03988,Uber,Healthcare,USA,0.67
M03989,Shell,Fuel,USA,0.67
M03990,United,Travel,Canada,0.28
M03991,Apple,Groceries,UK,0.28
M03992,Delta,Groceries,USA,0.26
M03993,Marriott,Electronics,Singapore,0.95
M03994,Amazon,Fuel,USA,0.1
M03995,United,Entertainment,USA,0.4
M03996,Delta,Groceries,Singapore,0.2
M03997,United,Travel,Singapore,0.98
M03998,Walmart,Fuel,Australia,0.42
M03999,CVS,Electronics,Canada,0.39
M04000,United,Groceries,USA,0.96
M04001,CVS,Shopping,UK,0.07
M04002,CVS,Fuel,Singapore,0.55
M04003,Costco,Dining,Canada,0.95
M04004,Delta,Healthcare,USA,0.69
M04005,Target,Airlines,Canada,0.88
M04006,Best Buy,Healthcare,Australia,0.22
M04007,Costco,Groceries,Australia,0.45
M04008,CVS,Dining,Australia,0.22
M04009,Netflix,Travel,Singapore,0.51
M04010,United,Dining,UK,0.86
M04011,Marriott,Airlines,Australia,0.61
M04012,United,Entertainment,Singapore,0.37
M04013,Walmart,Groceries,UK,0.53
M04014,CVS,Travel,Singapore,0.87
M04015,Best Buy,Airlines,Canada,0.98
M04016,Apple,Dining,Canada,0.56
M04017,Shell,Healthcare,Singapore,0.3
M04018,Walmart,Travel,USA,0.59
M04019,Apple,Healthcare,Australia,0.06
M04020,Best Buy,Healthcare,USA,0.37
M04021,Costco,Healthcare,Australia,0.32
M04022,Walmart,Electronics,USA,0.51
M04023,Marriott,Travel,USA,0.31
M04024,Costco,Electronics,Canada,0.48
M04025,Starbucks,Hotels,USA,0.97
M04026,Best Buy,Travel,Singapore,0.58
M04027,Costco,Hotels,USA,0.74
M04028,Marriott,Travel,Canada,0.45
M04029,Marriott,Entertainment,Singapore,0.03
M04030,Netflix,Travel,Australia,0.29
M04031,Uber,Shopping,UK,0.83
M04032,Best Buy,Travel,Canada,0.86
M04033,Best Buy,Groceries,UK,0.5
M04034,Uber,Fuel,Australia,0.04
M04035,Starbucks,Airlines,USA,0.31
M04036,Shell,Shopping,USA,0.05
M04037,United,Travel,Singapore,0.96
M04038,Amazon,Shopping,Canada,0.14
M04039,Amazon,Electronics,Canada,0.63
M04040,Starbucks,Groceries,UK,0.87
M04041,CVS,Shopping,UK,0.96
M04042,Uber,Entertainment,Singapore,0.96
M04043,Hilton,Healthcare,Australia,0.42
M04044,Best Buy,Shopping,Canada,0.04
M04045,Target,Entertainment,UK,0.21
M04046,Walmart,Shopping,Canada,0.58
M04047,Delta,Groceries,Australia,0.72
M04048,Uber,Electronics,UK,0.94
M04049,Delta,Fuel,Singapore,0.09
M04050,Amazon,Electronics,USA,0.25
M04051,Best Buy,Healthcare,Canada,0.18
M04052,Hilton,Travel,USA,0.94
M04053,Shell,Hotels,Singapore,0.34
M04054,Shell,Hotels,Canada,0.11
M04055,Apple,Groceries,Australia,0.64
M04056,CVS,Shopping,UK,0.07
M04057,Apple,Entertainment,USA,0.47
M04058,CVS,Shopping,USA,0.56
M04059,Shell,Travel,UK,0.37
M04060,Walmart,Electronics,Australia,0.04
M04061,Starbucks,Fuel,Australia,0.44
M04062,Uber,Dining,Singapore,0.23
M04063,Target,Airlines,UK,0.2
M04064,Starbucks,Hotels,Canada,0.93
M04065,Walmart,Hotels,Australia,0.72
M04066,United,Dining,USA,0.83
M04067,Shell,Groceries,USA,0.64
M04068,Marriott,Fuel,Singapore,0.51
M04069,United,Dining,UK,0.02
M04070,Shell,Electronics,Singapore,0.23
M04071,Delta,Shopping,Australia,0.16
M04072,United,Groceries,Singapore,0.85
M04073,Walmart,Groceries,Singapore,0.45
M04074,Marriott,Groceries,Canada,0.29
M04075,United,Shopping,Australia,0.65
M04076,Best Buy,Shopping,USA,0.86
M04077,Delta,Airlines,Singapore,0.93
M04078,Target,Groceries,Australia,0.45
M04079,Best Buy,Electronics,UK,0.83
M04080,Walmart,Travel,Singapore,0.63
M04081,Delta,Airlines,Singapore,0.76
M04082,Delta,Healthcare,Australia,0.62
M04083,Hilton,Entertainment,USA,0.99
M04084,Shell,Travel,Australia,0.13
M04085,CVS,Shopping,Singapore,0.7
M04086,Uber,Airlines,USA,0.89
M04087,Hilton,Entertainment,Canada,0.3
M04088,Starbucks,Airlines,USA,0.83
M04089,United,Healthcare,Singapore,0.67
M04090,Netflix,Hotels,UK,0.97
M04091,Amazon,Healthcare,UK,0.58
M04092,Uber,Electronics,Singapore,0.61
M04093,CVS,Healthcare,Australia,0.03
M04094,Delta,Electronics,UK,0.19
M04095,CVS,Healthcare,Singapore,0.61
M04096,Target,Shopping,UK,0.8
M04097,Marriott,Travel,UK,0.32
M04098,Apple,Entertainment,USA,0.41
M04099,Target,Fuel,Canada,0.5
M04100,Marriott,Electronics,Australia,0.37
M04101,Delta,Groceries,UK,0.91
M04102,CVS,Airlines,Singapore,0.47
M04103,Starbucks,Shopping,Australia,0.85
M04104,Netflix,Shopping,Australia,0.68
M04105,Starbucks,Groceries,USA,0.56
M04106,Marriott,Electronics,Australia,0.14
M04107,Best Buy,Shopping,Canada,0.33
M04108,Hilton,Travel,Canada,0.49
M04109,Marriott,Electronics,UK,0.88
M04110,Shell,Airlines,USA,0.02
M04111,Best Buy,Dining,USA,0.29
M04112,Netflix,Fuel,Australia,0.32
M04113,Uber,Dining,Australia,0.56
M04114,Apple,Healthcare,Singapore,0.07
M04115,Marriott,Groceries,Canada,0.31
M04116,Costco,Airlines,Singapore,0.93
M04117,Marriott,Airlines,Australia,0.84
M04118,CVS,Groceries,Australia,0.27
M04119,Target,Entertainment,Canada,0.21
M04120,Delta,Hotels,USA,0.96
M04121,Hilton,Travel,Singapore,0.99
M04122,Uber,Healthcare,Singapore,0.37
M04123,United,Airlines,Singapore,0.5
M04124,Walmart,Entertainment,Australia,0.2
M04125,Apple,Travel,Canada,0.06
M04126,Amazon,Shopping,Canada,0.36
M04127,Costco,Shopping,Canada,0.66
M04128,Best Buy,Airlines,UK,0.28
M04129,Amazon,Groceries,Singapore,0.74
M04130,Marriott,Entertainment,UK,0.29
M04131,Delta,Entertainment,Australia,0.05
M04132,Amazon,Fuel,Singapore,0.15
M04133,Netflix,Travel,USA,0.31
M04134,Netflix,Healthcare,USA,0.33
M04135,Shell,Shopping,UK,0.22
M04136,Netflix,Groceries,Canada,0.97
M04137,Marriott,Airlines,Canada,0.1
M04138,Uber,Electronics,UK,0.58
M04139,CVS,Travel,Canada,0.35
M04140,Marriott,Electronics,USA,0.79
M04141,Apple,Entertainment,UK,0.54
M04142,Delta,Entertainment,USA,0.89
M04143,Shell,Electronics,USA,0.81
M04144,CVS,Fuel,USA,0.2
M04145,Shell,Electronics,USA,0.93
M04146,Uber,Groceries,Canada,0.67
M04147,Target,Fuel,USA,0.64
M04148,Amazon,Groceries,Canada,0.13
M04149,Amazon,Airlines,UK,0.52
M04150,Delta,Electronics,Singapore,0.33
M04151,Netflix,Airlines,Canada,0.46
M04152,Amazon,Healthcare,Australia,0.69
M04153,Starbucks,Entertainment,UK,0.03
M04154,Delta,Healthcare,USA,0.56
M04155,Costco,Electronics,UK,0.57
M04156,Delta,Healthcare,UK,0.5
M04157,Starbucks,Fuel,Singapore,0.22
M04158,Hilton,Hotels,Singapore,0.19
M04159,United,Hotels,Australia,0.55
M04160,Hilton,Fuel,USA,0.7
M04161,Hilton,Electronics,Australia,0.77
M04162,Netflix,Travel,USA,0.22
M04163,Target,Shopping,UK,0.12
M04164,Costco,Shopping,UK,0.11
M04165,Best Buy,Shopping,USA,0.04
M04166,Amazon,Groceries,Canada,0.65
M04167,Costco,Groceries,Australia,0.58
M04168,CVS,Shopping,UK,0.49
M04169,Netflix,Dining,UK,0.14
M04170,Best Buy,Electronics,UK,0.51
M04171,Delta,Shopping,Canada,0.05
M04172,Starbucks,Groceries,Australia,0.6
M04173,CVS,Healthcare,Singapore,0.36
M04174,Target,Healthcare,Singapore,0.55
M04175,Costco,Healthcare,UK,0.37
M04176,Hilton,Entertainment,USA,0.93
M04177,Amazon,Groceries,Australia,0.06
M04178,Hilton,Groceries,UK,0.96
M04179,Apple,Shopping,Australia,0.47
M04180,Amazon,Groceries,Canada,0.97
M04181,Delta,Entertainment,USA,0.54
M04182,CVS,Airlines,Canada,0.37
M04183,Target,Airlines,UK,0.09
M04184,Walmart,Travel,Canada,0.1
M04185,Amazon,Travel,Canada,0.98
M04186,Best Buy,Entertainment,Singapore,0.4
M04187,Starbucks,Airlines,Singapore,0.25
M04188,Marriott,Fuel,Canada,0.77
M04189,Target,Fuel,Canada,0.47
M04190,Uber,Healthcare,Canada,0.41
M04191,Best Buy,Dining,Canada,0.05
M04192,Walmart,Shopping,Australia,0.18
M04193,United,Hotels,Singapore,0.49
M04194,Target,Electronics,UK,0.31
M04195,Hilton,Groceries,USA,0.63
M04196,Hilton,Travel,Australia,0.59
M04197,Costco,Groceries,Singapore,0.56
M04198,Delta,Groceries,Australia,0.13
M04199,Hilton,Travel,USA,0.42
M04200,Amazon,Dining,USA,0.21
M04201,Netflix,Hotels,USA,0.14
M04202,Netflix,Healthcare,Canada,0.44
M04203,Target,Groceries,UK,0.47
M04204,Costco,Hotels,UK,0.06
M04205,Shell,Healthcare,UK,0.85
M04206,Starbucks,Airlines,UK,0.23
M04207,Walmart,Airlines,UK,0.36
M04208,Starbucks,Shopping,UK,0.01
M04209,Netflix,Entertainment,Canada,0.13
M04210,CVS,Hotels,Australia,0.37
M04211,Marriott,Hotels,USA,0.58
M04212,Uber,Airlines,USA,0.07
M04213,Best Buy,Hotels,Singapore,0.24
M04214,United,Fuel,Canada,0.05
M04215,Best Buy,Hotels,Australia,0.81
M04216,Costco,Airlines,Singapore,0.69
M04217,Amazon,Hotels,Singapore,0.27
M04218,Amazon,Groceries,UK,0.22
M04219,Shell,Dining,Australia,0.57
M04220,CVS,Airlines,Singapore,0.9
M04221,United,Electronics,UK,0.71
M04222,Best Buy,Shopping,Canada,0.72
M04223,Uber,Airlines,USA,0.31
M04224,Costco,Healthcare,Australia,0.75
M04225,Amazon,Hotels,UK,0.45
M04226,Apple,Electronics,UK,0.22
M04227,Netflix,Airlines,Canada,0.79
M04228,Netflix,Groceries,UK,0.29
M04229,United,Dining,USA,0.71
M04230,Amazon,Hotels,UK,0.32
M04231,Walmart,Entertainment,USA,0.01
M04232,Hilton,Hotels,UK,0.8
M04233,Amazon,Dining,UK,0.9
M04234,Uber,Entertainment,UK,0.77
M04235,Uber,Hotels,Australia,0.4
M04236,Target,Electronics,USA,0.16
M04237,Marriott,Electronics,Australia,0.6
M04238,Walmart,Hotels,UK,0.18
M04239,Shell,Fuel,UK,0.39
M04240,Apple,Healthcare,Singapore,0.97
M04241,Amazon,Travel,UK,0.58
M04242,Hilton,Electronics,Singapore,0.01
M04243,Apple,Electronics,USA,0.04
M04244,United,Electronics,UK,0.63
M04245,Walmart,Entertainment,UK,0.97
M04246,Hilton,Healthcare,Canada,0.18
M04247,Costco,Shopping,Australia,0.03
M04248,Marriott,Electronics,USA,0.48
M04249,Starbucks,Hotels,UK,0.88
M04250,Best Buy,Electronics,Singapore,0.16
M04251,Shell,Groceries,UK,0.77
M04252,Marriott,Dining,Australia,0.04
M04253,Marriott,Dining,UK,0.42
M04254,CVS,Airlines,Canada,0.05
M04255,Starbucks,Shopping,Canada,0.86
M04256,Netflix,Travel,Australia,0.08
M04257,United,Healthcare,Singapore,0.74
M04258,Target,Hotels,UK,0.77
M04259,Target,Dining,UK,0.78
M04260,Delta,Shopping,UK,0.46
M04261,Amazon,Airlines,Australia,0.14
M04262,United,Shopping,Singapore,0.52
M04263,Delta,Electronics,Canada,0.96
M04264,Uber,Hotels,USA,0.97
M04265,Netflix,Shopping,Australia,0.5
M04266,Starbucks,Dining,USA,0.59
M04267,United,Travel,UK,0.29
M04268,Delta,Hotels,UK,0.5
M04269,Starbucks,Hotels,Singapore,0.97
M04270,Target,Healthcare,Australia,0.15
M04271,Marriott,Groceries,UK,0.81
M04272,Apple,Entertainment,Canada,0.04
M04273,Best Buy,Fuel,Singapore,0.85
M04274,Best Buy,Healthcare,Australia,0.28
M04275,Costco,Travel,Singapore,0.03
M04276,Uber,Airlines,Singapore,0.35
M04277,Uber,Electronics,Singapore,0.86
M04278,Hilton,Dining,UK,0.53
M04279,Delta,Shopping,USA,0.07
M04280,Shell,Healthcare,Canada,0.27
M04281,Delta,Dining,Australia,0.6
M04282,Amazon,Travel,Singapore,0.96
M04283,Walmart,Entertainment,Singapore,0.15
M04284,Walmart,Fuel,UK,0.47
M04285,Uber,Travel,Australia,1.0
M04286,Best Buy,Airlines,UK,0.84
M04287,Best Buy,Entertainment,USA,0.13
M04288,Walmart,Dining,Singapore,0.78
M04289,Costco,Electronics,USA,0.89
M04290,CVS,Shopping,Australia,0.29
M04291,Marriott,Fuel,Singapore,0.06
M04292,Starbucks,Shopping,Singapore,0.99
M04293,Hilton,Electronics,Canada,0.92
M04294,Delta,Electronics,Singapore,0.01
M04295,Apple,Hotels,USA,0.97
M04296,Netflix,Travel,Canada,0.03
M04297,Amazon,Electronics,USA,0.37
M04298,Target,Electronics,UK,0.24
M04299,Walmart,Airlines,Singapore,0.96
M04300,United,Healthcare,Australia,0.05
M04301,Uber,Dining,Canada,0.19
M04302,Amazon,Electronics,Australia,0.5
M04303,Uber,Travel,USA,0.58
M04304,Hilton,Travel,UK,0.49
M04305,Delta,Entertainment,Australia,0.68
M04306,Delta,Electronics,Canada,0.64
M04307,Hilton,Electronics,UK,0.2
M04308,United,Electronics,UK,0.43
M04309,Walmart,Entertainment,Canada,0.83
M04310,Delta,Hotels,Canada,0.37
M04311,Hilton,Shopping,USA,0.78
M04312,Walmart,Airlines,Singapore,0.33
M04313,Apple,Electronics,USA,0.52
M04314,Delta,Electronics,USA,0.66
M04315,Shell,Travel,Australia,0.44
M04316,Marriott,Travel,USA,0.51
M04317,Starbucks,Entertainment,USA,0.42
M04318,Costco,Electronics,Singapore,0.52
M04319,Amazon,Entertainment,Canada,0.15
M04320,Target,Electronics,USA,0.16
M04321,Best Buy,Fuel,USA,0.87
M04322,Target,Groceries,USA,0.03
M04323,Delta,Hotels,Singapore,0.43
M04324,Costco,Shopping,UK,0.14
M04325,CVS,Entertainment,USA,0.03
M04326,Marriott,Airlines,UK,0.87
M04327,Apple,Healthcare,Australia,0.54
M04328,Amazon,Airlines,UK,0.27
M04329,Best Buy,Hotels,USA,0.36
M04330,United,Shopping,UK,0.43
M04331,Starbucks,Dining,USA,0.38
M04332,Apple,Fuel,Canada,0.27
M04333,Amazon,Airlines,USA,0.94
M04334,United,Airlines,Canada,0.84
M04335,Marriott,Electronics,Australia,0.31
M04336,Marriott,Groceries,Singapore,0.16
M04337,Costco,Travel,Australia,0.64
M04338,Target,Entertainment,UK,0.53
M04339,United,Electronics,Singapore,0.47
M04340,Marriott,Entertainment,Australia,0.41
M04341,Amazon,Electronics,UK,0.87
M04342,Best Buy,Dining,Singapore,0.96
M04343,United,Dining,UK,0.87
M04344,CVS,Dining,Canada,0.89
M04345,Target,Entertainment,UK,0.87
M04346,Apple,Dining,Canada,0.09
M04347,Uber,Hotels,Canada,0.51
M04348,CVS,Entertainment,UK,0.47
M04349,Starbucks,Hotels,UK,0.65
M04350,Walmart,Shopping,Australia,0.25
M04351,CVS,Groceries,UK,0.69
M04352,CVS,Hotels,Australia,0.25
M04353,Delta,Electronics,USA,0.82
M04354,Amazon,Dining,Canada,0.41
M04355,Apple,Groceries,UK,0.79
M04356,United,Hotels,UK,0.0
M04357,United,Dining,Singapore,0.94
M04358,Starbucks,Airlines,USA,0.38
M04359,Shell,Airlines,Canada,0.87
M04360,Costco,Travel,Canada,0.02
M04361,Costco,Electronics,USA,0.66
M04362,CVS,Hotels,USA,0.19
M04363,Apple,Groceries,Australia,0.87
M04364,United,Groceries,Canada,0.83
M04365,Walmart,Shopping,Canada,0.48
M04366,CVS,Dining,USA,0.96
M04367,Shell,Travel,UK,0.8
M04368,Costco,Hotels,Australia,0.47
M04369,Delta,Dining,Australia,0.04
M04370,Hilton,Entertainment,Australia,0.05
M04371,Netflix,Airlines,Australia,0.34
M04372,Amazon,Hotels,UK,0.95
M04373,United,Travel,Australia,0.74
M04374,CVS,Electronics,Canada,0.99
M04375,Amazon,Travel,Singapore,0.44
M04376,Apple,Airlines,Singapore,0.76
M04377,Target,Electronics,USA,0.06
M04378,Delta,Dining,Australia,0.38
M04379,Netflix,Travel,Singapore,0.3
M04380,Shell,Dining,UK,0.19
M04381,Shell,Fuel,UK,0.06
M04382,Shell,Shopping,Australia,0.61
M04383,Apple,Shopping,USA,0.13
M04384,Starbucks,Groceries,UK,0.92
M04385,Delta,Electronics,Australia,0.85
M04386,Walmart,Fuel,Australia,0.69
M04387,Uber,Entertainment,Canada,0.14
M04388,Walmart,Entertainment,Singapore,0.73
M04389,Amazon,Electronics,Canada,0.17
M04390,Walmart,Shopping,Australia,0.26
M04391,Starbucks,Entertainment,UK,0.28
M04392,Starbucks,Electronics,Canada,0.45
M04393,Walmart,Hotels,Singapore,0.37
M04394,United,Travel,Australia,0.0
M04395,Starbucks,Healthcare,USA,0.49
M04396,Uber,Fuel,Singapore,0.14
M04397,Apple,Dining,Canada,0.16
M04398,Delta,Shopping,Singapore,0.0
M04399,Shell,Travel,USA,0.46
M04400,United,Groceries,Australia,0.8
M04401,Shell,Entertainment,Canada,0.07
M04402,Hilton,Electronics,Canada,0.26
M04403,Apple,Healthcare,Australia,0.4
M04404,Netflix,Dining,UK,0.05
M04405,Best Buy,Electronics,UK,0.2
M04406,Netflix,Dining,Canada,0.16
M04407,Amazon,Shopping,Canada,0.93
M04408,Apple,Entertainment,UK,0.56
M04409,Target,Dining,USA,0.87
M04410,Amazon,Travel,Canada,0.11
M04411,CVS,Fuel,UK,0.66
M04412,Apple,Fuel,Canada,0.3
M04413,Amazon,Healthcare,Australia,0.85
M04414,Walmart,Entertainment,USA,0.42
M04415,CVS,Healthcare,Canada,0.18
M04416,Costco,Hotels,Australia,0.14
M04417,Best Buy,Fuel,Singapore,0.37
M04418,Hilton,Airlines,Canada,0.68
M04419,Amazon,Healthcare,USA,0.83
M04420,Netflix,Hotels,Singapore,0.44
M04421,Hilton,Airlines,Australia,0.77
M04422,Shell,Travel,UK,0.43
M04423,CVS,Healthcare,Australia,0.59
M04424,United,Travel,Canada,0.54
M04425,Amazon,Hotels,USA,0.45
M04426,Uber,Airlines,USA,0.23
M04427,Costco,Fuel,USA,0.92
M04428,Hilton,Dining,UK,1.0
M04429,Target,Shopping,UK,0.16
M04430,Marriott,Shopping,Canada,0.15
M04431,Costco,Fuel,Singapore,0.77
M04432,Hilton,Entertainment,USA,0.23
M04433,Delta,Electronics,Australia,0.47
M04434,Best Buy,Travel,Canada,0.72
M04435,Costco,Groceries,USA,0.6
M04436,Amazon,Healthcare,Singapore,0.3
M04437,Uber,Healthcare,Singapore,0.38
M04438,Apple,Dining,Canada,0.82
M04439,Best Buy,Entertainment,Canada,0.1
M04440,United,Groceries,Australia,0.99
M04441,Amazon,Groceries,Singapore,0.14
M04442,Delta,Shopping,Australia,0.68
M04443,United,Entertainment,USA,0.91
M04444,Amazon,Fuel,Singapore,0.94
M04445,CVS,Healthcare,Singapore,0.6
M04446,CVS,Electronics,Canada,0.72
M04447,CVS,Airlines,Singapore,0.59
M04448,Apple,Electronics,Canada,0.26
M04449,United,Shopping,Canada,0.38
M04450,Marriott,Travel,Singapore,0.3
M04451,Costco,Electronics,UK,0.57
M04452,Delta,Healthcare,Singapore,0.87
M04453,Marriott,Airlines,USA,0.79
M04454,Hilton,Travel,UK,0.66
M04455,Walmart,Shopping,Canada,0.63
M04456,Shell,Groceries,USA,0.62
M04457,Walmart,Travel,UK,0.25
M04458,Uber,Shopping,Australia,0.93
M04459,Uber,Hotels,USA,0.57
M04460,Starbucks,Healthcare,Singapore,0.55
M04461,Costco,Fuel,Australia,0.12
M04462,CVS,Airlines,USA,0.48
M04463,Amazon,Entertainment,Australia,0.83
M04464,Starbucks,Electronics,Singapore,0.0
M04465,Shell,Shopping,UK,0.44
M04466,Best Buy,Airlines,Canada,0.99
M04467,Target,Dining,USA,0.02
M04468,Shell,Fuel,Canada,0.72
M04469,Apple,Electronics,Canada,0.61
M04470,CVS,Shopping,Singapore,0.75
M04471,CVS,Airlines,Canada,0.42
M04472,Hilton,Airlines,USA,0.87
M04473,Costco,Fuel,Australia,0.17
M04474,Marriott,Shopping,Singapore,0.04
M04475,Walmart,Fuel,USA,0.05
M04476,Best Buy,Groceries,Canada,0.55
M04477,Amazon,Travel,Canada,0.03
M04478,Costco,Shopping,Canada,0.59
M04479,Starbucks,Entertainment,USA,0.33
M04480,Delta,Airlines,Singapore,0.54
M04481,Shell,Dining,Canada,0.87
M04482,Marriott,Shopping,Canada,0.64
M04483,Walmart,Groceries,Singapore,0.28
M04484,Target,Entertainment,Australia,0.18
M04485,Target,Dining,Singapore,0.71
M04486,Apple,Entertainment,UK,0.64
M04487,Apple,Dining,Canada,0.2
M04488,Best Buy,Airlines,Singapore,0.07
M04489,Costco,Travel,UK,0.59
M04490,Target,Dining,Australia,0.68
M04491,Delta,Electronics,Singapore,0.57
M04492,Starbucks,Hotels,Singapore,0.23
M04493,Walmart,Hotels,Australia,0.95
M04494,Costco,Dining,UK,0.78
M04495,Marriott,Airlines,USA,0.37
M04496,CVS,Airlines,Singapore,0.89
M04497,Uber,Airlines,Singapore,0.12
M04498,Target,Dining,USA,0.32
M04499,Shell,Electronics,USA,0.61
M04500,CVS,Groceries,UK,0.99
M04501,Costco,Hotels,UK,0.63
M04502,Netflix,Shopping,UK,0.35
M04503,Marriott,Entertainment,Australia,0.4
M04504,Apple,Fuel,Canada,0.96
M04505,Target,Hotels,Singapore,0.61
M04506,Amazon,Entertainment,UK,0.66
M04507,Apple,Hotels,Australia,0.15
M04508,Target,Fuel,Singapore,0.32
M04509,CVS,Groceries,Canada,0.75
M04510,Apple,Dining,UK,0.31
M04511,Shell,Electronics,Singapore,0.9
M04512,CVS,Electronics,Singapore,0.53
M04513,Amazon,Hotels,Canada,0.08
M04514,Delta,Groceries,USA,0.9
M04515,Apple,Airlines,Singapore,0.77
M04516,Best Buy,Fuel,Singapore,0.63
M04517,Netflix,Fuel,Singapore,0.11
M04518,United,Fuel,Singapore,0.76
M04519,Apple,Travel,Singapore,0.95
M04520,Shell,Fuel,Canada,0.96
M04521,Marriott,Electronics,Singapore,0.01
M04522,Amazon,Dining,UK,0.86
M04523,CVS,Healthcare,UK,0.32
M04524,Delta,Hotels,UK,0.17
M04525,Apple,Hotels,USA,0.72
M04526,Hilton,Fuel,USA,0.98
M04527,Delta,Shopping,Singapore,0.84
M04528,Uber,Travel,Singapore,0.76
M04529,Marriott,Electronics,Australia,0.91
M04530,Netflix,Travel,Australia,0.07
M04531,Walmart,Electronics,USA,0.16
M04532,Walmart,Entertainment,UK,0.15
M04533,Shell,Electronics,USA,0.17
M04534,Best Buy,Entertainment,UK,0.95
M04535,Walmart,Dining,USA,0.68
M04536,Best Buy,Dining,Singapore,0.43
M04537,Apple,Hotels,Singapore,0.96
M04538,Shell,Shopping,USA,0.2
M04539,Apple,Electronics,UK,0.42
M04540,Walmart,Groceries,Canada,0.49
M04541,Apple,Healthcare,USA,0.07
M04542,Apple,Travel,Canada,0.39
M04543,Uber,Groceries,USA,0.01
M04544,Apple,Shopping,Australia,0.1
M04545,Netflix,Travel,USA,0.59
M04546,Target,Hotels,Singapore,0.94
M04547,Hilton,Fuel,Australia,0.51
M04548,United,Fuel,Canada,0.02
M04549,Shell,Hotels,USA,0.46
M04550,Netflix,Dining,Canada,0.55
M04551,Shell,Hotels,UK,0.53
M04552,Uber,Electronics,Canada,0.53
M04553,Costco,Hotels,Australia,0.67
M04554,Shell,Electronics,Australia,0.44
M04555,Best Buy,Entertainment,Singapore,0.3
M04556,Apple,Hotels,Singapore,0.95
M04557,Marriott,Hotels,USA,0.24
M04558,Starbucks,Electronics,Australia,0.32
M04559,United,Airlines,Canada,0.96
M04560,Amazon,Electronics,Singapore,0.38
M04561,Delta,Fuel,UK,0.56
M04562,Hilton,Groceries,Singapore,0.43
M04563,Marriott,Electronics,Singapore,0.8
M04564,Marriott,Groceries,UK,0.11
M04565,Walmart,Hotels,USA,0.35
M04566,Hilton,Groceries,Australia,0.55
M04567,Uber,Entertainment,Canada,0.62
M04568,Shell,Entertainment,USA,0.6
M04569,Amazon,Travel,USA,0.89
M04570,Hilton,Airlines,Australia,0.37
M04571,Shell,Fuel,Canada,0.4
M04572,CVS,Healthcare,USA,0.81
M04573,Starbucks,Airlines,USA,0.44
M04574,Shell,Airlines,Australia,0.72
M04575,Marriott,Healthcare,UK,0.01
M04576,Uber,Healthcare,USA,0.2
M04577,United,Electronics,Canada,0.38
M04578,Hilton,Groceries,Canada,0.45
M04579,Amazon,Entertainment,Singapore,0.85
M04580,Netflix,Hotels,Singapore,0.95
M04581,Best Buy,Fuel,UK,0.82
M04582,Hilton,Entertainment,Canada,0.48
M04583,Amazon,Groceries,Australia,0.35
M04584,Target,Airlines,UK,0.92
M04585,Starbucks,Travel,USA,0.94
M04586,Delta,Airlines,Australia,0.77
M04587,Apple,Shopping,Canada,0.59
M04588,Target,Hotels,UK,0.54
M04589,Marriott,Fuel,Singapore,0.26
M04590,Walmart,Hotels,Canada,0.68
M04591,Uber,Entertainment,Australia,0.59
M04592,Costco,Fuel,Australia,0.87
M04593,Netflix,Hotels,UK,0.3
M04594,Apple,Electronics,Australia,0.93
M04595,Netflix,Airlines,Canada,0.08
M04596,Uber,Groceries,Canada,0.06
M04597,Best Buy,Electronics,Canada,0.63
M04598,Uber,Fuel,Singapore,0.72
M04599,Delta,Airlines,Singapore,0.34
M04600,Shell,Healthcare,Singapore,0.48
M04601,Hilton,Shopping,Canada,0.04
M04602,Delta,Travel,USA,0.01
M04603,CVS,Electronics,Singapore,0.71
M04604,Apple,Shopping,Australia,0.1
M04605,Hilton,Shopping,Singapore,0.7
M04606,CVS,Dining,Australia,0.23
M04607,Amazon,Healthcare,USA,0.3
M04608,Netflix,Shopping,UK,0.33
M04609,Uber,Healthcare,Australia,0.25
M04610,Target,Shopping,Singapore,0.53
